Date,Close
10/12/1977,157.7
10/13/1977,157.2
10/14/1977,157.4
10/17/1977,160.8
10/18/1977,160.6
10/19/1977,161.55
10/20/1977,159.65
10/21/1977,160.95
10/24/1977,162.7
10/25/1977,163.5
10/26/1977,163.65
10/27/1977,161.55
10/28/1977,161.2
10/31/1977,160.8
11/01/1977,162.55
11/02/1977,161.75
11/03/1977,163.2
11/04/1977,164.7
11/07/1977,166.5
11/08/1977,164.7
11/09/1977,167.2
11/10/1977,167
11/11/1977,168.15
11/14/1977,166.5
11/15/1977,162.25
11/16/1977,161.75
11/17/1977,159.75
11/18/1977,160.2
11/21/1977,158.5
11/22/1977,156.65
11/23/1977,158.5
11/24/1977,159
11/25/1977,157.9
11/28/1977,160.5
11/29/1977,159.85
11/30/1977,159.8
12/01/1977,160.1
12/02/1977,158.6
12/05/1977,158.6
12/06/1977,161.25
12/07/1977,160.6
12/08/1977,160.4
12/09/1977,158.8
12/12/1977,158
12/13/1977,157.35
12/14/1977,160.4
12/15/1977,159.65
12/16/1977,159.25
12/19/1977,159.75
12/20/1977,159.8
12/21/1977,159.9
12/22/1977,159.9
12/23/1977,162.05
12/28/1977,164.1
12/29/1977,165.5
12/30/1977,165.6
01/03/1978,168.6
01/04/1978,172.5
01/05/1978,166.3
01/06/1978,168.9
01/09/1978,168.6
01/10/1978,173.5
01/11/1978,172.9
01/12/1978,174.2
01/13/1978,172.4
01/16/1978,174.45
01/17/1978,174.25
01/18/1978,172.3
01/19/1978,172.85
01/20/1978,173.3
01/23/1978,174.95
01/24/1978,177.1
01/25/1978,177
01/26/1978,176
01/27/1978,176.15
01/30/1978,175.9
01/31/1978,175.2
02/01/1978,176.6
02/02/1978,175
02/03/1978,175.2
02/06/1978,175.5
02/07/1978,175.7
02/08/1978,175
02/09/1978,174
02/10/1978,174
02/13/1978,176.5
02/14/1978,177.5
02/15/1978,178.55
02/16/1978,179.25
02/17/1978,179.6
02/20/1978,181.6
02/21/1978,181.4
02/22/1978,181.35
02/23/1978,182.6
02/24/1978,183.75
02/27/1978,182.1
02/28/1978,182
03/01/1978,183.8
03/02/1978,183.5
03/03/1978,183.8
03/06/1978,184.1
03/07/1978,185.4
03/08/1978,188.8
03/09/1978,187.95
03/10/1978,186.9
03/13/1978,185.2
03/14/1978,187.65
03/15/1978,186.75
03/16/1978,185.55
03/17/1978,184.5
03/20/1978,181.35
03/21/1978,177.25
03/22/1978,178.55
03/23/1978,182.1
03/28/1978,183.2
03/29/1978,182.7
03/30/1978,179.4
03/31/1978,180.75
04/03/1978,182.75
04/04/1978,179.8
04/05/1978,178.65
04/06/1978,182
04/07/1978,179.25
04/10/1978,178.7
04/11/1978,179.65
04/12/1978,180.7
04/13/1978,179.4
04/14/1978,178.2
04/17/1978,175.1
04/18/1978,173.3
04/19/1978,173.8
04/20/1978,169.7
04/21/1978,171
04/24/1978,169
04/25/1978,168
04/26/1978,168.1
04/27/1978,169.35
04/28/1978,170
05/02/1978,169.15
05/03/1978,170.3
05/04/1978,172.85
05/05/1978,172.55
05/08/1978,171.95
05/09/1978,172.15
05/10/1978,173.1
05/11/1978,174.85
05/12/1978,175.1
05/15/1978,175
05/16/1978,177.1
05/17/1978,176.4
05/18/1978,176.75
05/19/1978,178.65
05/22/1978,179.35
05/23/1978,180.25
05/24/1978,179.6
05/25/1978,179.35
05/26/1978,178.95
05/30/1978,181.7
05/31/1978,184.9
06/01/1978,183.25
06/02/1978,184.5
06/05/1978,182.5
06/06/1978,181.95
06/07/1978,182.35
06/08/1978,183.4
06/09/1978,181
06/12/1978,181.4
06/13/1978,181.6
06/14/1978,183.65
06/15/1978,182.55
06/16/1978,184
06/19/1978,184.15
06/20/1978,186.35
06/21/1978,186.1
06/22/1978,185.55
06/23/1978,185.2
06/26/1978,185.1
06/27/1978,185.1
06/28/1978,185.25
06/29/1978,184.6
06/30/1978,183.2
07/03/1978,183
07/04/1978,185
07/05/1978,184.4
07/06/1978,183.45
07/07/1978,183.85
07/10/1978,185.5
07/11/1978,185.35
07/12/1978,185.7
07/13/1978,186.7
07/14/1978,186
07/17/1978,185.05
07/18/1978,185.4
07/19/1978,185.75
07/20/1978,187.4
07/21/1978,190.75
07/24/1978,195.5
07/25/1978,194.05
07/26/1978,194.7
07/27/1978,194.7
07/28/1978,198.8
07/31/1978,198.9
08/01/1978,207.5
08/02/1978,203.25
08/03/1978,201.75
08/04/1978,201.35
08/07/1978,205
08/08/1978,206.75
08/09/1978,208
08/10/1978,205.85
08/11/1978,209.85
08/14/1978,212.25
08/15/1978,215.9
08/16/1978,215.7
08/17/1978,210.45
08/18/1978,212.75
08/21/1978,205.15
08/22/1978,207.3
08/23/1978,198.35
08/24/1978,202.7
08/25/1978,198.85
08/29/1978,199.4
08/30/1978,206.6
08/31/1978,207.3
09/01/1978,208.1
09/04/1978,212.5
09/05/1978,211.2
09/06/1978,211.75
09/07/1978,210.85
09/08/1978,208.6
09/11/1978,205.7
09/12/1978,207.15
09/13/1978,206.8
09/14/1978,211.2
09/15/1978,210.65
09/18/1978,209.3
09/19/1978,211.1
09/20/1978,213.5
09/21/1978,215.9
09/22/1978,214.35
09/25/1978,216.65
09/26/1978,219.1
09/27/1978,217.15
09/28/1978,217.45
09/29/1978,217.45
10/02/1978,217
10/03/1978,218.8
10/04/1978,223
10/05/1978,223.4
10/06/1978,223.2
